entity_type,name,alias_names,animagus,blood_status,boggart,gender,house,jobs,patronus,romances,species,titles,weight,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,title
characters,Nigel's wife,[],,Muggle,,Male,,[],,[],Human,[],,cefba02c-cade-4f1e-ba79-56a3e3cf5ecc,,,,,,,,,,,,,,
characters,Nigel Wolpert,[],,Pure-blood or half-blood,,Male,Gryffindor,[],,[],Human,[],,fec1f429-a717-4aa5-a315-58045f06c4fa,,,,,,,,,,,,,,
characters,Nigel Wolpert's owl,[],,,,,,[],,[],Owl,[],,00332adc-0290-4650-a17a-62623b07fad2,,,,,,,,,,,,,,
characters,Nigel Wroxton,[],,,,Male,Ravenclaw,[],,[],Human,[],,8af84efe-376d-4d14-a357-f50996327fce,,,,,,,,,,,,,,
characters,Night maid at Leaky Cauldron,[],,,,Female,,['Night maid at the Leaky Cauldron'],,[],Human,[],,597bf930-7a19-4304-a9aa-865f70afc750,,,,,,,,,,,,,,
characters,Nikola Vassileva,[],,,,Female,,['Chaser for the Bulgarian National Quidditch team'],,[],Human,['Chaser'],,068af1ea-5a46-4c7f-a672-3928ec1c8751,,,,,,,,,,,,,,
characters,Niko Nenad,[],,,,Male,,['Beater for the Romanian National Quidditch team'],,[],Human,['Beater'],,546fb3a7-8d2c-4214-9cb7-28a027d7af14,,,,,,,,,,,,,,
characters,Niles Hanley,[],,,,Male,Slytherin,[],,[],Human,[],,c9bf645f-6c64-43fd-9504-885968e38d61,,,,,,,,,,,,,,
characters,Nimbostratus,[],,,,,,['Employee of Gringotts Wizarding Bank'],,[],,[],,d579554b-6d5c-4936-92b8-de2a9fec872c,,,,,,,,,,,,,,
characters,Nina,[],,,,Female,,[],,[],Chimaera,[],,cc4bfb19-8914-45c7-b3e5-bd235d10208a,,,,,,,,,,,,,,
characters,Nina Chibbar,[],,,,Female,Gryffindor,[],,[],Human,[],,f7bdd324-18d2-47b6-87da-b2f0985c6073,,,,,,,,,,,,,,
characters,Ninon Saucet,[],,,,Female,,['Beater for the French National Quidditch team'],,[],Human,['Beater'],,f81340dd-94df-4d62-9980-32057bc65d74,,,,,,,,,,,,,,
characters,Nitin Divekar,[],,,,Male,Hufflepuff,[],,[],Human,[],,f3c21086-d8ec-4deb-8584-72615d10a492,,,,,,,,,,,,,,
characters,N. Lima,[],,,,,,['Reporter for The New York Ghost'],,[],Human,[],,eddb6241-b447-4bd4-819f-2c5b699beea9,,,,,,,,,,,,,,
characters,N. Newzer,[],,,,,,['Reporter for The New York Ghost'],,[],Human,[],,b1981cc3-0afd-4199-a1b3-dcf618ed8d83,,,,,,,,,,,,,,
characters,Noah Wexmore,[],,,,Male,,[],,['Amir'],Human,[],,3c94e294-d21e-4608-9c2b-9f639a026550,,,,,,,,,,,,,,
characters,Nobby,[],,,,Male,,[],,[],Human,[],,2109b44c-02dd-4330-8ed2-b8235768ff52,,,,,,,,,,,,,,
characters,Nobby Leach,[],,Muggle-born,,Male,,['Minister for Magic (1962–1968)'],,[],Human,['Minister for Magic'],,f8ad13b0-d667-4b63-9965-4b144583007d,,,,,,,,,,,,,,
characters,Noctua Gaunt,[],,Pure-blood,,Female,,[],,[],Human,[],,64135099-df8b-4aa0-a931-e56473048df1,,,,,,,,,,,,,,
characters,Noel Harwich,[],,,,Male,Ravenclaw,[],,[],Human,[],,352c2a72-6039-4a1c-b52e-1d29511b6f82,,,,,,,,,,,,,,
characters,Noggin,[],,,,Male,,[],,[],Nogtail,[],,e47f11d5-ae11-4ea6-8db4-a5bf2fca16e1,,,,,,,,,,,,,,
characters,Nola Johnston,[],,,,Female,Ravenclaw,[],,[],Human,[],,f25cf253-1bf5-4b19-b9c8-16cce46b86b1,,,,,,,,,,,,,,
characters,Nomsa Gumede,[],,,,Female,,['Keeper for the South African National Quidditch team'],,[],Human,['Keeper'],,5b67939b-9346-4042-afe9-84dc67fa1875,,,,,,,,,,,,,,
characters,Nono,[],,,,Male,,[],,[],Crup,[],,a0d33cba-769c-4377-98cb-601d08da9f56,,,,,,,,,,,,,,
characters,Nonsuch,[],,,,Male,,['Hogwarts kitchens employee'],,[],House-elf,[],,a5d237f3-70ad-4a8f-bfee-1db5227218a9,,,,,,,,,,,,,,
characters,Nora Treadwell,[],,,,Female,,"['Archaeologist', 'Merlin historian', 'Author']",,['Priya Treadwell (wife)'],Human,[],,d3b1f41e-8f00-48a3-a622-897d4155c1d9,,,,,,,,,,,,,,
characters,Norberta,['Norbert'],,,,Female,,[],,[],Norwegian Ridgeback,[],,7a90586f-9eb0-44c5-aca8-6b85495cc360,,,,,,,,,,,,,,
characters,Noreen Blainey,['Nurse Blainey'],,Muggle-born,,Female,Hufflepuff,"['Healer', 'Matron at Hogwarts School']",,[],Human,['Nurse'],,0400e87b-5df0-4e12-8588-7d1680dfea37,,,,,,,,,,,,,,
characters,Noreen Kirkby,[],,,,Female,Ravenclaw,[],,[],Human,[],,29e0b19d-79d6-4850-a0ba-20738f4119c6,,,,,,,,,,,,,,
characters,Norihiko Senju,[],,,,Male,,['Headmaster of Mahoutokoro'],,[],Human,[],,da78ef0e-ca93-443d-877a-9261e36fd0ff,,,,,,,,,,,,,,
characters,Noriko Sato,[],,,,Female,,['Seeker for the Japanese National Quidditch team'],,[],Human,['Seeker'],,eb005c40-b90e-400f-80b1-f15ea502fe1b,,,,,,,,,,,,,,
characters,Noriyuki Sato,[],,,,Male,,['Chaser for the Japanese National Quidditch team'],,[],Human,['Chaser'],,cd0ed5a1-4a3c-4a84-9dd4-3adfb56b9a55,,,,,,,,,,,,,,
characters,Norman Stacey,[],,,,Male,Slytherin,[],,[],Human,[],,83ad8487-b337-4f2d-a84b-18f2a4b6ff6d,,,,,,,,,,,,,,
characters,Norman Tuttle,[],,No-Maj,,Male,,['Theatre producer'],,[],Human,[],,cc795b72-ccc3-4ffc-b439-da609ff2a06b,,,,,,,,,,,,,,
characters,Norman Wesley,[],,No-Maj,,Male,,['Choreographer'],,[],Human,[],,93a3bd60-7c73-4f2d-9087-22dc33c883c8,,,,,,,,,,,,,,
characters,Norvel Twonk,[],,,,Male,,[],,[],Human,['O.M. (First Class)'],,78a80dd7-771c-4b72-ae08-4fbe859d4a38,,,,,,,,,,,,,,
characters,Norville Bezerko,[],,,,Male,,[],,['Daisy Twemlove (formerly)'],Human,[],,62a4d39d-a1b6-4633-a35a-f1be99516373,,,,,,,,,,,,,,
characters,Norwegian Minister for Magic in 1932,[],,,,Male,,['Norwegian Minister for Magic (c. 1932–?)'],,[],Human,['Minister for Magic'],,f399b2aa-065a-4f2a-9924-d20851afbd44,,,,,,,,,,,,,,
characters,Norwegian Ridgeback at the Magical Creatures Reserve,[],,,,,,[],,[],Norwegian Ridgeback,[],,58ceb350-5959-4622-82c4-415aa5d33c17,,,,,,,,,,,,,,
characters,Norwegian Ridgeback in the Romanian Dragon Sanctuary,[],,,,Female,,[],,[],Norwegian Ridgeback,[],,6e7325b0-dd93-4f0c-b5a2-04db2b4bb38d,,,,,,,,,,,,,,
characters,Norwegian Ridgeback in the Romanian Dragon Sanctuary,[],,,,Male,,[],,[],Norwegian Ridgeback,[],,1797f716-c642-42dd-a7ec-d0a5c9fa7f41,,,,,,,,,,,,,,
characters,Norwegian witch who contacted Ada,[],,,,Female,,[],,[],Human,[],,b771cc17-9dc9-4294-aefa-2aa42f084922,,,,,,,,,,,,,,
characters,Nott,[],,Pure-blood,,Male,,[],,[],Human,[],,9fe45759-036d-489f-a682-b9586b437164,,,,,,,,,,,,,,
characters,Nouvel Laroux,[],,,,Male,,"['Auror', 'Metamorphmagus']",,[],Human,[],,7c7ac3a3-a476-42b5-9659-f7f1bb515d4b,,,,,,,,,,,,,,
characters,Nozéa Lestrange,[],,Pure-blood,,Female,,[],,[],Human,[],,ff3c5c19-2bc1-4f2d-aa64-c4a3c114b2c9,,,,,,,,,,,,,,
characters,Nozéa Lestrange,[],,Pure-blood,,Female,,[],,[],Human,[],,4694e1b6-f3b7-4e74-9230-d0e7a51b3148,,,,,,,,,,,,,,
characters,Nugent Potts,[],,,,Male,,['Quidditch referee'],,[],Human,[],,98e098d2-2dcc-4c3a-8dfc-23dbeaee0b09,,,,,,,,,,,,,,
characters,Nungesser,[],,,,,,[],,[],Human,[],,8ae6aaf9-d7e2-443b-844d-fcf15bd2a198,,,,,,,,,,,,,,
characters,Nurse,[],,Muggle,,Female,,['Nurse of Smeltings Academy'],,[],Human,[],,c01e5f65-5d3f-47a7-a2d5-733ec5e8f350,,,,,,,,,,,,,,
characters,Nyle Golding,[],,Squib,,Male,,['Puppeteer'],,[],Human,[],,7d3ea037-07ea-4f62-b36d-19d2b0afbfa9,,,,,,,,,,,,,,
characters,Nymphadora Lupin (née Tonks),"['Dora (by Andromeda Tonks, Edward Tonks and Remus Lupin)', 'Tonks (by friends)']",,Half-blood,Losing her abilities,Female,Hufflepuff,['Auror'],"Jack Rabbit (c. 1986), Wolf (1995-1998)",['Remus Lupin (husband) †'],Human,['Student guide'],Variable (normally 126 lbs),66820b86-6486-418f-a121-fa93f89c2958,,,,,,,,,,,,,,
characters,NYPD Police Officer No. 247,['No. 247'],,No-Maj,,Male,,['Police officer for the New York Police Department'],,[],Human,[],,d886faea-2c5b-40c2-92c5-ae34848e14b3,,,,,,,,,,,,,,
characters,Oakden Hernshaw,[],,,,Male,,[],,[],Human,[],,87d68997-49db-4ebd-8f04-248cf0a063eb,,,,,,,,,,,,,,
characters,Oakden Hobday,[],,,,Male,,[],,[],Human,[],,708ee3fb-af13-4580-836a-663e3248d112,,,,,,,,,,,,,,
characters,Oblansk,['Obalonsk (by Cornelius Fudge)'],,,,Male,,['Bulgarian Minister for Magic'],,[],Human,['Minister for Magic'],,c6387ad4-d1cf-4447-9207-f332c6da0fde,,,,,,,,,,,,,,
characters,Occamy in Hogsmeade,[],,,,Female,,[],,[],Occamy,[],,a3c9f6ec-b288-47c3-908c-308fca6c577c,,,,,,,,,,,,,,
characters,Occamy in Hogsmeade's handler,[],,,,,,[],,[],Human,[],,0d963c1c-7816-4d9e-a068-f9d5bd290472,,,,,,,,,,,,,,
characters,Octavia Xeep,[],,,,Female,,['Opera singer'],,['Lydian Xeep (uncertain relationship)'],Human,[],,4dab40e0-a163-4037-9eeb-07468a033e36,,,,,,,,,,,,,,
characters,Octavius Pepper,[],,,,Male,,[],,[],Human,[],,b2a8830f-1b95-4f37-ad14-e3820a3d6d95,,,,,,,,,,,,,,
characters,Odbert,[],,,,Male,,['Employee at Gringotts Wizarding Bank'],,[],Goblin,[],,20799787-ca27-45ca-9e6c-e88db15b2d96,,,,,,,,,,,,,,
characters,Odbert's father,[],,,,Male,,[],,[],Goblin,[],,9f24c647-4934-473e-a601-a59cf5c50338,,,,,,,,,,,,,,
characters,Oddvar Spillum,[],,,,Male,,['Coach of the Norwegian National Quidditch team'],,[],Human,['Coach'],,7830ca18-11e0-412f-b895-214f8673fcc4,,,,,,,,,,,,,,
characters,Odelette Bruyant,[],,,,,,['Shopkeeper'],,[],Human,[],,3f035da6-7a9e-4b26-a466-ed37a10d8b1d,,,,,,,,,,,,,,
characters,Odelette Bruyant,[],,,,Female,,['Opera singer'],,[],Human,['Madame'],,b1567087-b13c-4ec9-9037-0c86256fd682,,,,,,,,,,,,,,
characters,Odile Perrot,[],,Pure-blood,,Female,,[],,[],Human,[],,75ef51f0-641f-41e3-aac8-daa7aae1cb91,,,,,,,,,,,,,,
characters,Odo,['Odo the Hero'],,,,Male,,[],,[],Human,[],,8fd8391a-3067-4e4c-beb8-ed448fd05169,,,,,,,,,,,,,,
characters,Odysseus,[],,,,Male,,[],,[],Human,[],,012b2a4b-c52e-40b4-8eac-5a29f3c17476,,,,,,,,,,,,,,
characters,Ogbert the Odd,[],,,,Male,,[],,[],Goblin,[],,f9e2dee5-15df-4d4c-aca5-61e9fd8ca43d,,,,,,,,,,,,,,
characters,Ogden,[],,,,,,"[""Brewer of Ogden's Old Firewhisky""]",,[],Human,[],,2aee3714-1a80-437f-874d-c40e058179d9,,,,,,,,,,,,,,
characters,Ogg,[],,,,Male,,['Gamekeeper of Hogwarts (c. 1960s)'],,[],Human,['Gamekeeper'],,16b8ad4d-3dbd-4a37-b627-72eba05001da,,,,,,,,,,,,,,
characters,Ogle,[],,,,Male,,[],,[],Human,[],,a52e6d7f-cf48-4c6c-9067-58f3b3d9aa3f,,,,,,,,,,,,,,
characters,Olaf,[],,,,Male,,[],,[],Human,[],,0ca6bb82-af66-48d4-ad12-4bbbf34e1b05,,,,,,,,,,,,,,
characters,Olaf Andersen,[],,,,Male,,['Chaser for the Nordic National Quidditch team'],,[],Human,['Chaser'],,1ef69831-d497-4bce-9cc2-35c0f508d4d6,,,,,,,,,,,,,,
characters,Old banshee,[],,,,Female,,[],,[],Banshee,[],,64f27e07-ebf4-4869-a7ff-5b0c9be645c8,,,,,,,,,,,,,,
characters,Old man,[],,Muggle,,Male,,[],,[],Human,[],,c7a0429b-e391-4f4c-a084-29923f142cd7,,,,,,,,,,,,,,
characters,Old Man in Portrait,[],,,,Male,,[],,[],Human,[],,74e63370-2298-4959-aa11-ad2e626149c9,,,,,,,,,,,,,,
characters,Old man's donkey,[],,,,Female,,[],,[],Donkey,[],,290aa3d0-7af0-47a5-9d47-aa6ab316e98b,,,,,,,,,,,,,,
characters,Old Mother Hubbard,[],,,,Female,,[],,[],Hag,[],,7657ab93-e08a-4404-b032-e21ef434dc12,,,,,,,,,,,,,,
characters,Old Posh Baron,[],,,,Male,Gryffindor (possibly),[],,[],Human,['Baron'],,424b17a6-91d0-403f-99b4-af3c519eae26,,,,,,,,,,,,,,
characters,Olgae Marinus,[],,,,Male,,"['Herbologist', 'Author']",,[],Human,[],,a6755e88-eb8d-40d9-bbcc-6981181600c8,,,,,,,,,,,,,,
characters,Olin Oakwood,[],,,,Male,,[],,[],Human,[],,d3cbb420-27bd-4283-875f-bbff1aec55fa,,,,,,,,,,,,,,
characters,Olive Hornby,[],,,,Female,,[],,[],Human,[],,29d6a85b-8760-4191-9e2f-14cbc69383c5,,,,,,,,,,,,,,
characters,Oliver Cartwright,[],,,,Male,,['Painter'],,[],Human,[],,21595651-ae1b-47d3-8e2b-b12f0076b0b1,,,,,,,,,,,,,,
characters,Oliver Rivers,[],,,,Male,Ravenclaw or Hufflepuff,[],,[],Human,[],,fecbbfdb-0ef2-4eb3-8e71-4fd768a04ec4,,,,,,,,,,,,,,
characters,Oliver Wiseman,[],,Muggle,,Male,,['Detective Inspector'],,[],Human,[],,aca8b6fd-e4e7-40eb-b28a-e1591142c9f6,,,,,,,,,,,,,,
characters,Oliver Wood,[],,Pure-blood or half-blood,Lord Voldemort,Male,Gryffindor,['Reserve Keeper for Puddlemere United'],,[],Human,"['Keeper', 'Captain', 'Reserve Keeper']",,525f2bfd-c07e-4b13-880e-84b773c19fcc,,,,,,,,,,,,,,
characters,Olivia Gleaves,[],,,,Female,,[],,[],,[],,1b941a1c-5b98-4821-a1dc-5fccc8d22c75,,,,,,,,,,,,,,
characters,Olivia Green's predecessor,[],,,,,,['Professor of Defence Against the Dark Arts (1990–1991)'],,[],Human,['Professor'],,840506ff-6075-488b-b02a-1902744bf44f,,,,,,,,,,,,,,
characters,Olivia Mehira Green,['Liv (by Jacob)'],,,,Female,Ravenclaw,"['Unspeakable', 'Defence Against the Dark Arts professor (1990–1991 school year)', 'Agent of the Rare, Obscure, and Confounding Case Division']",,['Jacob (boyfriend)'],Human,['Professor'],,cee309a7-e297-451f-9409-4a6741ccb9aa,,,,,,,,,,,,,,
characters,Olivia Redding,[],,,,Female,,['Co-shopkeeper of Honeydukes'],,[],Human,[],,f35d0a72-402b-4a08-ba48-e3070170cacf,,,,,,,,,,,,,,
characters,Olivia Shardlow,[],,,,Female,Slytherin,[],,[],Human,[],,a99d35c0-226b-4d9e-ba70-76c1b3a90670,,,,,,,,,,,,,,
characters,Olivier Kikkert,[],Frog,,,Male,,[],,[],Human,[],,31c05f97-992c-4b69-b3f5-3f43fa1bee11,,,,,,,,,,,,,,
characters,Ollie,[],,,,Male,,[],,[],Human,[],,321c61a8-66ab-4c68-b1aa-192c70e17f06,,,,,,,,,,,,,,
characters,Ollivander,[],,Half-blood or Squib,,Male,,[],,[],Human,[],,bf73e1e6-24e4-4163-9b33-43fd271e662b,,,,,,,,,,,,,,
characters,Ollivander,[],,Half-blood or Squib,,Female,,[],,[],Human,[],,8da84457-6e06-4dda-b69f-70b2eb2bfde6,,,,,,,,,,,,,,
characters,Ollivander,[],,Pure-blood (possibly),,Male,,['Wandmaker'],,[],Human,[],,6a99ef4d-2bd8-473c-b6a1-9bfdc6ed91fb,,,,,,,,,,,,,,
characters,Olympe Maxime,[],,Half-breed (half-giant),,Female,,['Headmistress of Beauxbatons Academy of Magic (before 1985 -\xa0?)'],,['Rubeus Hagrid (ex-boyfriend)'],Half-human/half-giant,"['Headmistress', 'Madame']",,fd3e456c-66b1-4407-bf01-f15de1f1117b,,,,,,,,,,,,,,
characters,Olympe Maxime's father,[],,,,Male,,[],,"[""Olympe Maxime's mother (uncertain relationship)""]",Human or giant,[],,23f3bd6b-d9d9-4b28-8194-73f4bc0cdd02,,,,,,,,,,,,,,
characters,Olympe Maxime's mother,[],,,,Female,,[],,"[""Olympe Maxime's father (uncertain relationship)""]",Human or giantess,[],,426c34fe-29cd-4664-9434-19109d06cc81,,,,,,,,,,,,,,
characters,Omar Abasi,[],,,,Male,,['Healer'],,[],Human,[],,7e5302bf-9a02-4a87-bef1-9bcc007ca37d,,,,,,,,,,,,,,
characters,Omar Castañeda,[],,,,Male,,['Seeker for the Mexican National Quidditch team'],,[],Human,['Seeker'],,189f1804-f171-40af-b10e-f95e7f8e9fbc,,,,,,,,,,,,,,
characters,Omar Shaw,[],,,,Male,Ravenclaw,[],,[],Human,[],,942e8c3d-3e9b-465b-b16c-d09aede37796,,,,,,,,,,,,,,
characters,Ominis Gaunt,[],,Pure-blood,,Male,Slytherin,[],,[],Human,[],,5c1c3280-b92d-4937-a257-0175020b4d31,,,,,,,,,,,,,,
characters,Ominis Gaunt's father,[],,Pure-blood,,Male,Slytherin (possibly),[],,['Wife †'],Human,[],,32cfa461-8c95-4a35-a3fb-22fad99fc8e2,,,,,,,,,,,,,,
characters,Ominis Gaunt's mother,[],,Pure-blood,,Female,,[],,['Husband †'],Human,[],,f83467e1-d3b2-433a-9160-f0ce67fbf80b,,,,,,,,,,,,,,
characters,Ominis Gaunt's older siblings,[],,Pure-blood,,,,[],,[],Human,[],,f49240b0-f2f1-4891-883a-adda8b53049b,,,,,,,,,,,,,,
characters,Ominis Gaunt's owl,[],,,,,,[],,[],Owl,[],,45ec6f9f-e5a9-43a9-b72e-0092bbb80761,,,,,,,,,,,,,,
characters,Ona Parangyo,[],,,,Female,Slytherin,[],,[],Human,[],,b1299b20-bb45-4b62-89a0-61b9ab85d142,,,,,,,,,,,,,,
characters,One-eyed wizard,[],,,,Male,,[],,[],Human,[],,973d9f45-2999-4da6-9d86-d488d879da0a,,,,,,,,,,,,,,
characters,Onvil Panzelli,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,727e75b3-bfb0-4d0f-9236-474767191341,,,,,,,,,,,,,,
characters,Oona,[],,,,Female,,['Barmaid'],,[],Human,[],,c5863d85-d4b7-40c3-a4ea-d1cb0449c221,,,,,,,,,,,,,,
characters,Oona Ballington,[],,,,Female,Gryffindor,[],,[],Human,['Quidditch Captain'],,2acf4483-fc81-40ac-9227-53cae21ea7e2,,,,,,,,,,,,,,
characters,Opal Necklace's victims,[],,Muggles,,,,[],,[],Humans,[],,0f08be3c-5fd8-4acf-9ca9-116393babaa7,,,,,,,,,,,,,,
characters,Ophelia Rushden,[],,,,Female,Ravenclaw,[],,[],Human,[],,d2a7cb68-b954-430e-aefa-de855ebd46a6,,,,,,,,,,,,,,
characters,Orabella Nuttley,[],,,,Female,,['Clerk in the Improper Use of Magic Office'],,[],Human,[],,954292b3-11c9-4a83-b5e2-4574b7cee4ef,,,,,,,,,,,,,,
characters,Oraclitus Spheer,[],,,,Male,Gryffindor (possibly),[],,[],Human,[],,38335f58-e300-4146-ae1f-ee8366bc8c61,,,,,,,,,,,,,,
characters,Orford Umbridge,[],,,,Male,,['Department of Magical Maintenance floor cleaner (formerly)'],,['Ellen Cracknell (ex-wife)'],Human,[],,aa290f13-36e0-4659-b7ed-d987e1c02d6a,,,,,,,,,,,,,,
characters,Orion Amari,[],,,,Male,,['Life coach'],,[],Human,"['Chaser', 'Captain (formerly)']",,a35f8ac4-7de4-4d93-ac31-f7360085d092,,,,,,,,,,,,,,
characters,Orion Black,[],,Pure-blood,,Male,Slytherin,[],,['Walburga Black (wife) †'],Human,[],,9a794418-cff8-414d-a398-973eb01f1114,,,,,,,,,,,,,,
characters,Orla Quirke,[],,,,Female,Ravenclaw,[],,[],Human,[],,782d9d92-cef4-4a78-924b-586151767666,,,,,,,,,,,,,,
characters,Orphaned Ramora,[],,,,,,[],,[],Ramora,[],,7d5aadee-4bd7-48dd-a19b-8378a9a3e328,,,,,,,,,,,,,,
characters,Orsino Thruston,[],,,Lord Voldemort,Male,,['Drummer for The Weird Sisters'],Non-corporeal,[],Human,[],,0aafaa44-a13e-47a5-8654-25c319bbd817,,,,,,,,,,,,,,
characters,Ortiz O'Flaherty,[],,,,,,['Author'],,[],Human,[],,4ede3741-731a-48d0-bb63-59289e6a1f3a,,,,,,,,,,,,,,
characters,Oswald,[],,,,Male,,[],,[],Niffler,[],,3acf8b34-8429-478b-8f06-2f8709149c42,,,,,,,,,,,,,,
characters,Oswald Beamish,[],,,,Male,,['Activist'],,[],Human,[],,86674beb-cf92-43b1-b2b8-89732b4223b0,,,,,,,,,,,,,,
characters,Otmar Frick,[],,,,Male,,['Chaser for the Liechtenstein National Quidditch team'],,[],Human,['Chaser'],,df1688b1-2303-4d9e-b0ab-8a9c1f4f1283,,,,,,,,,,,,,,
characters,Ottaline Gambol,[],,Pure-blood or half-blood,,Female,,['Minister for Magic (1827–1835)'],,[],Human,['Minister for Magic'],,70946b9b-0e15-44ba-913e-8a42caa08f62,,,,,,,,,,,,,,
characters,Otto Bagman,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,29a0b345-4154-4858-82e7-15312aabb715,,,,,,,,,,,,,,
characters,Otto Dibble,[],,,,Male,,['Associate of Gladrags Wizardwear'],,['Rosie Hill (wife)'],Human,[],,99a4383b-4a43-4196-a4b5-b7262b6f6564,,,,,,,,,,,,,,
characters,Otto Eduard,[],,Muggle,,Male,,"['Tanner', 'Shopkeeper']",,[],Human,[],,f380fca5-9f59-4c36-8b00-cb93b998b5e5,,,,,,,,,,,,,,
characters,Otto Obermeier,[],,,,Male,,['Liechtensteiner Minister for Magic (c. 2014)'],,[],Human,['Minister for Magic'],,a23db006-85d2-42e4-8b5c-2a0aa485f7ba,,,,,,,,,,,,,,
characters,Over-attentive wizard,[],,,,Male,,[],,[],Human,[],,b861b8f4-4c82-4e55-933b-1b342d88a5c7,,,,,,,,,,,,,,
characters,Overweight British Ministry of Magic worker,[],,,,,,['British Ministry of Magic worker'],,[],Human,[],Overweight,e2806b44-3bb7-4e45-bcdd-6998e92af37d,,,,,,,,,,,,,,
characters,Owen Anthony,[],,,,Male,Gryffindor,[],,[],Human,[],,4ac442cc-1c9b-4f7d-9ab9-d3bf3a108ad1,,,,,,,,,,,,,,
characters,Owen Cauldwell,[],,,,Male,Hufflepuff,[],,[],Human,[],,a6dc07cd-09c2-41f6-923f-39f4bca07815,,,,,,,,,,,,,,
characters,Owen Wynn,[],,,,Male,,[],,[],Human,[],,d97a5800-517c-4a11-aed1-8225921724c0,,,,,,,,,,,,,,
characters,Owle Bullock,[],,,,,,['Author'],,[],Human,[],,a20274de-b06a-461b-999e-1e787d4973a3,,,,,,,,,,,,,,
characters,Owlphonse,[],,,,,,[],,[],Owl,[],,9d6e1a55-a270-466e-88da-3d5bfaa2485d,,,,,,,,,,,,,,
characters,Owner of 7 Privet Drive,['Mrs Number Seven (by Harry Potter)'],,Muggle,,Female,,[],,[],Human,[],,e54fdf6b-d1b4-4f45-ad5d-af0f91d02feb,,,,,,,,,,,,,,
characters,Owner of the Railview Hotel,[],,Muggle,,Female,,['Owner of the Railview Hotel'],,[],Human,[],,f7c99748-b54a-4b32-ab0f-c3d3314c1d2b,,,,,,,,,,,,,,
characters,Padma Patil,[],,Pure-blood or half-blood,Giant cobra,Female,Ravenclaw,[],Non-corporeal,[],Human,['Prefect'],,9ee8e7d8-31e1-4ebb-8f19-83d195982a7b,,,,,,,,,,,,,,
characters,Pádraic Haggarty,[],,Pure-blood or half-blood,,Male,,['Shop owner'],,[],Human,[],,7f301640-39b4-4143-934f-5bb278b22492,,,,,,,,,,,,,,
characters,Painting of a caged monkey,[],,,,,,[],,[],Monkey,[],,f70df22f-219b-4efc-9b8c-ec55e33d9694,,,,,,,,,,,,,,
characters,Painting of a hippopotamus,[],,,,,,[],,[],Hippopotamus,[],,b5d77263-a7d5-4dcf-9ae3-727c3dbdafb2,,,,,,,,,,,,,,
characters,Painting of an elephant,[],,,,,,[],,[],Elephant,[],,bc0457ec-9bb4-451e-b546-d610b3ab2c53,,,,,,,,,,,,,,
characters,Painting of a tiger,[],,,,,,[],,[],Tiger,[],,53277cef-53b2-4938-9b8a-f28c4eb8f045,,,,,,,,,,,,,,
characters,Painting of a wolfhound,[],,,,,,[],,[],Wolfhound,[],,ba4d23a8-f19c-483c-8f61-69c5ddc10bfd,,,,,,,,,,,,,,
characters,Painting of bewigged witches,[],,,,Females,,[],,[],Humans,[],,32159328-7553-47b5-a423-29d806c8eb02,,,,,,,,,,,,,,
characters,Painting of sinister-looking monks,[],,,,Males,,[],,[],Human,[],,8ca08503-41be-4cd6-8550-ba7ba008bf0f,,,,,,,,,,,,,,
characters,Paloma Proudfoot,[],,Magical to unknown extent,,Female,,['Surveillor of Activity'],,[],Human,[],,fea392c7-86a4-4546-b1cf-72985a4f256d,,,,,,,,,,,,,,
characters,Pamela Alton,[],,,,Female,Ravenclaw,[],,[],Human,[],,55376d51-382d-49c2-8813-8836a97beef4,,,,,,,,,,,,,,
characters,Pamela Alton's mother,[],,,,Female,,[],,[],Human,[],,021a5d53-3360-437d-87ff-35308d7ac057,,,,,,,,,,,,,,
characters,Pandora Lovegood,[],,,,Female,Ravenclaw (possibly),[],,['Xenophilius Lovegood (husband)'],Human,[],,48f721db-0f3e-43de-ab9c-81f4058be3e8,,,,,,,,,,,,,,
characters,Pangur Donn,[],,,,,,[],,[],Cat,[],,db7d6aad-d6c6-4e3e-aff7-34f233d99bb3,,,,,,,,,,,,,,
characters,Panju Weasley,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,c458ba30-db0b-4fae-833f-4a864bad803b,,,,,,,,,,,,,,
characters,Pansy Parkinson,[],,Pure-blood or half-blood,,Female,Slytherin,[],,['Draco Malfoy (ex-boyfriend)'],Human,['Prefect'],,f86449a6-9481-4076-b600-c710abc689f6,,,,,,,,,,,,,,
characters,Pansy Parkinson's gang,[],,,,,,[],,[],,[],,b2da5adb-4173-4cb8-b8cd-8b3d994ae7fa,,,,,,,,,,,,,,
characters,Pansy Parkinson's owl,[],,,,,,[],,[],Owl,[],,aecebfd9-18d2-4344-a3d4-f2c6ad4d3f02,,,,,,,,,,,,,,
characters,Paper shop girl,[],,Muggle,,Female,,['Shop assistant'],,[],Human,[],,16740068-c8df-401a-be11-98b3c02fd808,,,,,,,,,,,,,,
characters,Parkin,[],,,,,,['Beater for the Wigtown Wanderers'],,[],Human,['Beater'],,7dd4ed10-eca4-47ef-a6be-b1c586107b85,,,,,,,,,,,,,,
