entity_type,name,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
characters,Low-level MACUSA functionaries,low-level-macusa-functionaries,[],,,,,,,[],"Male, female",,,,https://static.wikia.nocookie.net/harrypotter/images/d/d4/Group_in_depths_of_MACUSA.jpg,['Magical Congress of the United States of America employees'],,American,,[],,Humans,[],[],,https://harrypotter.fandom.com/wiki/Low-level_MACUSA_functionaries,3e4a56be-1ea6-46c1-bf47-cb0aef6ede41,,,,,,,,,,,,,,,,,,,,
characters,Loxias,loxias,[],,,,,Unknown point,,"['Mother', 'Family']",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/b/ba/Loxias.jpg,[],,,,[],Pale,Human,[],"['Unknown wand', 'Elder, Thestral tail hair core']",,https://harrypotter.fandom.com/wiki/Loxias,9a514f6d-9ef6-4a6d-8dcb-d87749816a89,,,,,,,,,,,,,,,,,,,,
characters,Loxias's mother,loxias-s-mother,[],,,,,,,"['Loxias (son) †', 'Family']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/9/93/Loxias%27s_mother_cropped.jpg,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Loxias's_mother,dfd1c73f-08cc-4ac6-baae-c7c4b2dd37ca,,,,,,,,,,,,,,,,,,,,
characters,Luca Caruso,luca-caruso-author,[],,,,Before 1992,,,[],Male,,,,,['Author'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luca_Caruso_(author),26fa7983-1da1-45e3-a1cd-7beb571d540e,,,,,,,,,,,,,,,,,,,,
characters,Luca Caruso,luca-caruso-muggle,[],,Muggle,,,,,[],Male,,,,,['Musician'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luca_Caruso_(Muggle),0aead835-a0d9-4fdc-bcb0-64b2f5509700,,,,,,,,,,,,,,,,,,,,
characters,Luca Michali Caruso,luca-caruso-wizard,[],,,,In or prior to 1984,,,[],Male,,,"Gryffindor, Hufflepuff, or Ravenclaw",,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luca_Caruso_(wizard),02d5be77-b034-41fc-93f2-3305e2679547,,,,,,,,,,,,,,,,,,,,
characters,Lucan Brattleby,lucan-brattleby,[],,,,Between 1 September 1875 and 31 August 1878,,Brown,[],Male,Brown,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/3/37/LucanBrattleby.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucan_Brattleby,1545f88c-8a1f-4274-aaea-da40d52ada4e,,,,,,,,,,,,,,,,,,,,
characters,Lucas Bargeworthy,lucas-bargeworthy,[],,,,"Before 1860, England",,,[],Male,,,,,['Beater for the English National Quidditch team'],,,,[],,Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Lucas_Bargeworthy,f8e1b73b-081c-4b56-9782-784c7d43573b,,,,,,,,,,,,,,,,,,,,
characters,Lucas Picquery,lucas-picquery,[],,,,"After 1976, United States of America",,,"['Seraphina Picquery (possible relative)', 'Picquery family']",Male,,,,,['Beater for the American National Quidditch team'],,,,[],,Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Lucas_Picquery,fbaa1e5e-8856-43c9-b129-f1abdbd1b158,,,,,,,,,,,,,,,,,,,,
characters,Lucas Sparrowvale,lucas-sparrowvale,[],,,,,,,[],Male,,,,,['British Ministry of Magic employee'],Unmarried,British,,['Constance Pickering (girlfriend)'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucas_Sparrowvale,a21fcb00-cd83-4fa5-9197-de4a6fb249d8,,,,,,,,,,,,,,,,,,,,
characters,Luccas Carusus,luccas-carusus,[],,,,,,,[],Male,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luccas_Carusus,56372c57-7508-41e2-a6e5-46609542bc52,,,,,,,,,,,,,,,,,,,,
characters,Luchiane Almeideaux,luchiane-almeideaux,[],,,,,,,[],Male,,,,,['Writer for Le Cri de la Gargouille'],,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luchiane_Almeideaux,b8f1f609-57b2-44bc-bb56-4c779be238b1,,,,,,,,,,,,,,,,,,,,
characters,Lucian Bole,lucian-bole,[],,,,Between 1 September 1976 and 31 August 1977,,Green,[],Male,Light brown,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/0/00/Lucian_Bole.png,[],,British or Irish,,[],Fair,Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Lucian_Bole,c780e8cf-19c2-4963-8450-6296d6f3695e,,,,,,,,,,,,,,,,,,,,
characters,Luciano Limus,luciano-limus,[],,,,,,,"['E. A. Limus (possibly)', 'Eduardus Limus (possibly)', 'Limus family']",Male,,,,,['Reporter for The New York Ghost'],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luciano_Limus,46fe423e-622b-4142-ae7b-f36e2b353657,,,,,,,,,,,,,,,,,,,,
characters,Luciano Volpi,luciano-volpi,[],,,,"After 1976, Italy (possibly)",,,[],Male,,,,,['Seeker for the Italian National Quidditch team'],,Italian,,[],,Human,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Luciano_Volpi,22cf0e78-5ed2-4390-956b-24e86c09093f,,,,,,,,,,,,,,,,,,,,
characters,Lucie Durand,lucie-durand,[],,,,,,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/c/ca/Lucie_Durang.jpg,[],,,,[],,Human,[],"['Unknown length, wood, and core']",,https://harrypotter.fandom.com/wiki/Lucie_Durand,db00dd3d-4b42-4b99-a4df-645ded4593dd,,,,,,,,,,,,,,,,,,,,
characters,Lucien Marque,lucien-marque,[],,,,Before the 1920s,,,[],Male,,,,,['Author'],,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucien_Marque,21cac4ae-e954-407d-b966-d5fde154f580,,,,,,,,,,,,,,,,,,,,
characters,Lucinda Talkalot,lucinda-talkalot,[],,,,c. 1960s,,,[],Female,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/f/f2/Slytherin_House_Captain%27s_Plaque.jpg,[],,British or Irish,,[],,Human,['Quidditch Captain'],[],,https://harrypotter.fandom.com/wiki/Lucinda_Talkalot,8f7a1b21-a778-4f0f-9d93-2d4bb26332b7,,,,,,,,,,,,,,,,,,,,
characters,Lucinda Thomsonicle-Pocus,lucinda-thomsonicle-pocus,[],,,,Before 1974,,,[],Female,,,,,['Chief Attendant of Witchcraft Provisions'],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucinda_Thomsonicle-Pocus,273ca438-6325-43f9-9401-4ff7ef46e7e0,,,,,,,,,,,,,,,,,,,,
characters,Lucius Malfoy,lucius-malfoy,[],,Pure-blood,Lord Voldemort,Between 9 September 1953 and 8 September 1954,,Grey,"['Abraxas Malfoy (father) †', 'Narcissa Malfoy (née Black) (wife)', 'Draco Malfoy (son)', 'Cygnus Black (III) (father-in-law) †', 'Druella Black (née Rosier) (mother-in-law)', 'Bellatrix Lestrange (née Black) (sister-in-law) †', 'Andromeda Tonks (née Black) (sister-in-law)', 'Rodolphus Lestrange (brother-in-law by marriage)', 'Edward Tonks (brother-in-law by marriage) †', 'Delphini (niece by marriage)', 'Nymphadora Lupin (née Tonks) (niece by marriage) †', 'Astoria Malfoy (née Greengrass) (daughter-in-law) †', 'Scorpius Malfoy (grandson)', 'Armand Malfoy (paternal ancestor) †', 'Nicholas Malfoy (paternal ancestor) †', 'Lucius Malfoy I (paternal ancestor) †', 'Brutus Malfoy (paternal ancestor) †', 'Septimus Malfoy (paternal ancestor) †', 'Malfoy family', 'House of Black (in-laws)']",Male,White-blond,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/b/b4/Lucius_Malfoy_BoH.png,"['School Governor of Hogwarts School of Witchcraft and Wizardry (?-1993)', 'British Ministry of Magic official (?-1996)']",Married,British,None,['Narcissa Malfoy (wife)'],Pale,Human,"['Prefect', 'Hogwarts Governor (formerly)']","['Unknown length, Elm, dragon heartstring (formerly)', 'Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Lucius_Malfoy,4ed9c6d6-6dc9-4758-a77f-2639091c460f,,,,,,,,,,,,,,,,,,,,
characters,Lucius Malfoy I,lucius-malfoy-i,[],,Pure-blood or half-blood,,Before 1558,After 1558,,"['Armand Malfoy (ancestor) †', 'Nicholas Malfoy (ancestor) †', 'Brutus Malfoy (descendant) †', 'Septimus Malfoy (descendant) †', 'Abraxas Malfoy (descendant) †', 'Lucius Malfoy (descendant)', 'Draco Malfoy (descendant)', 'Scorpius Malfoy (descendant)', 'Malfoy family']",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/3/37/Lucius_Malfoy_I.png,[],,English,,['Elizabeth I (unrequited) †'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucius_Malfoy_I,7de36d6c-6640-48d0-9696-231c0292c7ed,,,,,,,,,,,,,,,,,,,,
characters,Lucius Malfoy's dogs,lucius-malfoy-s-dogs,[],,,,,,Brown/Gold,[],,Light Brown/Grey,Large,,https://static.wikia.nocookie.net/harrypotter/images/7/71/Dog_Malfoy.jpg,[],,,,[],,Either Long-Haired Lurcher or Irish Wolfhound,[],[],,https://harrypotter.fandom.com/wiki/Lucius_Malfoy's_dogs,607bc07d-ef9f-45f0-98d6-11e8b8e51fcc,,,,,,,,,,,,,,,,,,,,
characters,Luc Millefeuille,luc-millefeuille,[],,,,,,,[],Male,,,,,['Pâtissier'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luc_Millefeuille,725dc2ba-8749-4ff9-b265-86deb37358ef,,,,,,,,,,,,,,,,,,,,
characters,Lucretia Fawley,lucretia-fawley,[],,,,No later than 1966,Between 1 September 1996 and 2 May 1998,,"['Marshall Fawley (husband) †', 'Grim Fawley (son)', 'Penelope Padgett (daughter-in-law)', 'Addison Fawley (grandson)', 'Melody Fawley (granddaughter)', 'Fawley family']",Female,,,,,[],,British,,['Marshall Fawley (husband) †'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucretia_Fawley,087f2c6a-c839-4626-87be-cd3806dbe6a4,,,,,,,,,,,,,,,,,,,,
characters,Lucretia Prewett (née Black),lucretia-black,[],,Pure-blood,,"1925, Great Britain",1992 (aged 66–67),,"['Arcturus Black (III) (father) †', 'Melania Black (née Macmillan) (mother)', 'Orion Black (younger brother) †', 'Ignatius Prewett (husband)', 'Walburga Black (sister-in-law/paternal second cousin) †', 'Brother-in-law', 'Molly Weasley (née Prewett) (niece by marriage)', 'Fabian Prewett (nephew by marriage) †', 'Gideon Prewett (nephew by marriage) †', 'Sirius Black III (nephew/second cousin once removed) †', 'Regulus Black II (nephew/second cousin once removed) †', 'Lycoris Black (paternal aunt) †', 'Regulus Black (I) (paternal uncle) †', 'Sirius Black (II) (paternal grandfather) †', 'Hesper Black (née Gamp) (paternal grandmother)', 'House of Black', 'Macmillan family (maternal family)', 'Gamp family (paternal relatives)', 'Prewett family']",Female,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/6/69/Lucretia.jpg,[],Married or widowed,,,['Ignatius Prewett (husband)'],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucretia_Black,aa625560-46fb-4aed-a3d3-331645b16b05,,,,,,,,,,,,,,,,,,,,
characters,Lucy Evans,lucy-evans,[],,Muggle,,Between summer 1938 and summer 1939,,,['Evans family'],Female,,,,,['Housewife'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucy_Evans,3ae92a25-2451-40aa-928b-f80ca001c5b3,,,,,,,,,,,,,,,,,,,,
characters,Lucy Hurst,lucy-hurst,[],,,,Pre 31 August 1983,,Grey,[],Female,Brown,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/f/f7/Lucy_Hurst.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucy_Hurst,f12d95ef-0454-4b86-b775-d37097343f8b,,,,,,,,,,,,,,,,,,,,
characters,Lucy Karoonda,lucy-karoonda,[],,,,"Before 1977, Australia (possibly)",,Brown,[],Female,Blonde,,,https://static.wikia.nocookie.net/harrypotter/images/3/36/Lucy_Karoonda%27s_card_HBP-NDS.png,['Seeker and Captain for the Australian National Quidditch team'],,Australian,,[],Light,Human,"['Captain', 'Seeker']",[],,https://harrypotter.fandom.com/wiki/Lucy_Karoonda,456ed7b7-5590-471a-903d-fed4910699b0,,,,,,,,,,,,,,,,,,,,
characters,Lucy Lanyon,lucy-lanyon,[],,,,,,,[],Female,,,,,"[""Vendor at Zonko's Joke Shop""]",,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucy_Lanyon,73305b52-e58b-449e-b02f-09fe1aa7cbe7,,,,,,,,,,,,,,,,,,,,
characters,Lucy Weasley,lucy-weasley,[],,"Pure-blood, half-blood or Squib",,After 2 May 2000,,,"['Percy Weasley (father)', 'Audrey Weasley (mother)', 'Molly Weasley (II) (older sister)', 'William Weasley (paternal uncle)', 'Charles Weasley (paternal uncle)', 'Fred Weasley (paternal uncle) †', 'George Weasley (paternal uncle)', 'Ronald Weasley (paternal uncle)', 'Ginevra Potter (née Weasley) (paternal aunt)', 'Fleur Weasley (née Delacour) (paternal aunt by marriage)', 'Angelina Weasley (née Johnson) (paternal aunt by marriage)', 'Hermione Granger (paternal aunt by marriage)', 'Harry Potter (paternal uncle by marriage)', 'Padma Patil (paternal aunt by marriage in alternate timeline)', 'Victoire Weasley (paternal first cousin)', 'Dominique Weasley (paternal first cousin)', 'Louis Weasley (paternal first cousin)', 'Fred Weasley (II) (paternal first cousin)', 'Roxanne Weasley (paternal first cousin)', 'Rose Granger-Weasley (paternal first cousin)', 'Hugo Granger-Weasley (paternal first cousin)', 'James Potter (II) (paternal first cousin)', 'Albus Potter (paternal first cousin)', 'Lily Potter (II) (paternal first cousin)', 'Panju Weasley (paternal first cousin in alternate timeline)', 'Arthur Weasley (paternal grandfather)', 'Molly Weasley (née Prewett) (paternal grandmother)', 'Matilda Weasley (possible relative)', 'G. Weasley (possible relative)', 'Garreth Weasley (possible relative)', 'Possible relative', 'Possible relatives', 'Hector Weasley (possible relative)', 'Weasley family']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/5/50/LucyWeasley.png,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lucy_Weasley,d47c5c00-89e5-45b8-b65d-f12d677899a6,,,,,,,,,,,,,,,,,,,,
characters,Ludovic Bagman,ludovic-bagman,['Ludo'],,Pure-blood or half-blood,,Before 1964 (most likely),,Baby blue,"['Father', 'Otto Bagman (brother)', 'Bagman family']",Male,Blond,,,https://static.wikia.nocookie.net/harrypotter/images/2/2f/Ludo_Bagman_HM.jpg,"['Beater for the Wimbourne Wasps (formerly)', 'Beater for the English National Quidditch team (formerly)', 'Head of the Department of Magical Games and Sports', 'Quidditch commentator']",,English,,[],Rosy,Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Ludovic_Bagman,3792f677-9445-4bd6-818d-a04b972c6e4c,,,,,,,,,,,,,,,,,,,,
characters,Luisa,luisa,[],,,,31 August 1975 or earlier Great Britain or Ireland,,,[],Female,,,,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luisa,40c44f8c-db94-4761-92da-88f196819289,,,,,,,,,,,,,,,,,,,,
characters,Lukas Karuzos,lukas-karuzos,[],,,,,,,['Luxo Karuzos (possibly)'],Male,,,,,"['Author, Arithmancer']",,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lukas_Karuzos,8ed1463c-50a7-47c4-b3fb-8017b89bfba0,,,,,,,,,,,,,,,,,,,,
characters,Luke,luke,['Luke the Evangelist'],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/8/84/Stained_Glass_Godric%27s_Hollow.jpg,['Writer'],,,,[],,Human,['Saint'],[],,https://harrypotter.fandom.com/wiki/Luke,1c54b83c-46f4-46a9-bd8d-1cf2fafab037,,,,,,,,,,,,,,,,,,,,
characters,Luke Cholderton,luke-cholderton,[],,,,31 August 1982 or earlier,,Green,[],Male,Brown,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/3/3d/Luke_Cholderton.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Luke_Cholderton,9655f596-e095-4f8c-a454-c2db164ebb61,,,,,,,,,,,,,,,,,,,,
characters,Luminosa Lestrange (née Trouche),luminosa-trouche,[],,Pure-blood,,,,,"['Cyrille Lestrange (husband)', 'Cyrille Lestrange (son)', 'Floxel Lestrange (son)', 'Cyrille Lestrange (father-in-law)', 'Balbine Lestrange (née Leroy) (mother-in-law)', 'Quintilla Lestrange (granddaughter)', 'Nozéa Lestrange (great-granddaughter)', 'Trouche family', 'Lestrange family']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/3/31/Luminosa_Trouche.jpg,[],Married or widowed,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luminosa_Trouche,ff929f21-abd4-4d06-a267-396df2698b8f,,,,,,,,,,,,,,,,,,,,
characters,Luna Scamander (née Lovegood),luna-lovegood,['Loony Lovegood (by Hogwarts students)'],,Pure-blood or half-blood,,13 February 1981 Great Britain,,Pale silvery,"['Xenophilius Lovegood (father)', 'Pandora Lovegood (mother) †', 'Rolf Scamander (husband)', 'Lorcan Scamander (son)', 'Lysander Scamander (son)', 'Lovegood family (paternal family)', 'Scamander family (in-laws/descendants)']",Female,Dirty-blonde,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/e/ed/Luna_Lovegood.jpg,"['Magizoologist', 'Field Studies professor at Hogwarts']",Married,British or Irish,Hare,['Rolf Scamander (husband)'],White,Human,['Professor'],"['Unknown length, wood and core', 'Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Luna_Lovegood,26476c6d-bf43-44d8-8875-b52e70886cd5,,,,,,,,,,,,,,,,,,,,
characters,Luxo Karuzos,luxo-karuzos,[],,,,,,,['Lukas Karuzos (possibly)'],Male,,,,,['Illustrator'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luxo_Karuzos,631f96a6-0a5c-459c-9f2e-4656880b04b8,,,,,,,,,,,,,,,,,,,,
characters,Luxo Karuzos II,luxo-karuzos-ii,[],,,,,,,['Luxo Karuzos (possible)'],Male,,,,,"[""Editor-in-chief of The Wizard's Voice""]",,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Luxo_Karuzos_II,d4da7cd6-531e-4b9a-b286-dc302e6ddda3,,,,,,,,,,,,,,,,,,,,
characters,L. Wakefield,l-wakefield-wizard,[],,,,,,,['Wakefield family'],,,,,,"['Numerologist', 'Author']",,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/L._Wakefield_(wizard),66798475-3006-4f99-bc73-c6d73fe5de3a,,,,,,,,,,,,,,,,,,,,
characters,Lyall Lupin,lyall-lupin,[],,Pure-blood or half-blood,,In or before 1929,,,"['Hope Lupin (née Howell) (wife) †', 'Remus Lupin (son) †', 'Nymphadora Lupin (née Tonks) (daughter-in-law) †', 'Edward Lupin (grandson)', 'Lupin family', 'Howell family (in-laws)']",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/6/63/LyallLupin.png,"['Expert on Non-Human Spiritous Apparitions', 'Employee of the Department for the Regulation and Control of Magical Creatures']",Widowed,British or Irish,,['Hope Lupin (wife) †'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lyall_Lupin,0fe288a7-6057-4d22-bfc0-44d73f670491,,,,,,,,,,,,,,,,,,,,
characters,Lycoris Black,lycoris-black,[],,Pure-blood,,1904,1965 (aged 60 - 61),,"['Sirius Black (II) (father) †', 'Hesper Black (née Gamp) (mother)', 'Arcturus Black (III) (older brother) †', 'Regulus Black (I) (younger brother) †', 'Melania Black (née Macmillan) (sister-in-law)', 'Lucretia Prewett (née Black) (niece) †', 'Orion Black (nephew) †', 'Phineas Black (paternal uncle) †', 'Arcturus Black (II) (paternal uncle) †', 'Belvina Burke (née Black) (paternal aunt) †', 'Cygnus Black (II) (paternal uncle) †', 'Lysandra Black (née Yaxley) (paternal aunt by marriage)', 'Herbert Burke (paternal uncle by marriage)', 'Violetta Black (née Bulstrode) (paternal aunt by marriage)', 'Pollux Black (paternal first cousin) †', 'Callidora Longbottom (née Black) (paternal first cousin)', 'Cassiopeia Black (paternal first cousin) †', 'Marius Black (paternal first cousin) †', 'Cedrella Weasley (née Black) (paternal first cousin)', 'Charis Crouch (née Black) (paternal first cousin) †', 'Dorea Potter (née Black) (paternal first cousin) †', 'Male paternal cousins', 'Female paternal cousin', 'Phineas Nigellus Black (paternal grandfather) †', 'Ursula Black (née Flint) (paternal grandmother)', 'House of Black', 'Gamp family (maternal family)']",Female,Dark,,Slytherin (possibly),https://static.wikia.nocookie.net/harrypotter/images/0/06/Lycoris_Black.jpg,[],Single,,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Lycoris_Black,7e3de0d3-0a83-487d-800d-d3100501b568,,,,,,,,,,,,,,,,,,,,
characters,Lydia Cooden,lydia-cooden,[],,,,31 August 1982 or earlier,,Brown,[],Female,Black,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/8/83/Lydia_Cooden.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Lydia_Cooden,10ea7fe7-b834-40e8-88ae-dea476e0ccad,,,,,,,,,,,,,,,,,,,,
characters,Lydia Fry,lydia-fry,[],,Muggle,,,,,[],Female,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lydia_Fry,947ddc82-83dc-49f1-a77c-df7c2fe7faf3,,,,,,,,,,,,,,,,,,,,
characters,Lydian Xeep,lydian-xeep,[],,,,,,,['Zenith Xeep (daughter)'],Male,,,,,['Opera singer'],,,,['Octavia Xeep (uncertain relationship)'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lydian_Xeep,fb30567a-87d5-4be8-8ea5-25eb819fe477,,,,,,,,,,,,,,,,,,,,
characters,Lydia Scarlett,lydia-scarlett,['The Slip'],,,,,,Brown,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/0/02/Lydia_Scarlett_-_FB-C.png,[],,British,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Lydia_Scarlett,2fab937c-013b-4809-bbec-4fb13cda58d9,,,,,,,,,,,,,,,,,,,,
characters,Lyle Carson,lyle-carson,[],,,,Before 1990,,,[],Male,,,,,[],,,,[],,Human (werewolf),[],[],,https://harrypotter.fandom.com/wiki/Lyle_Carson,7c815a6b-47a1-477c-997f-b32a79a7d36e,,,,,,,,,,,,,,,,,,,,
characters,Lyncus,lyncus,[],,,,In or before 2008,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/a/a1/Lyncus.jpg,[],,,,[],,Kneazle,[],[],,https://harrypotter.fandom.com/wiki/Lyncus,c5ff0101-c3fb-44b1-b453-08b4d945d8ea,,,,,,,,,,,,,,,,,,,,
characters,Lynette Sawley,lynette-sawley,[],,Pure-blood or half-blood (likely),,31 August 1982 or earlier,,,[],Female,Blonde,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/3/34/Lynette_Sawley.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Lynette_Sawley,b508f5ab-bede-40d6-838a-381669f74486,,,,,,,,,,,,,,,,,,,,
characters,Lynn,lynn,[],,,,,,,"['Relative', 'Jacob (relative)', ""Jacob's sibling (relative)"", ""Jacob's American relatives (possible relatives)""]",Female,,,,,[],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Lynn,83b30af2-b7db-4a0f-8fe1-7bd8ef984f84,,,,,,,,,,,,,,,,,,,,
