id,name,gender,job,house,patronus,species,blood_status,loyalty,skills,birth,death,source,known_ingredients,effect,characteristics,incantation,type,entity_type,slug,alias_names,animagus,boggart,born,died,eye_color,family_members,hair_color,height,image,jobs,marital_status,nationality,romances,skin_color,titles,wands,weight,wiki,entity_id,category,creator,hand,light,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
,Lily Blanfu,Female,,,,Human,,,,,,master,,,,,,characters,lily-blanfu,[],,,20th century,,Brown,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/5/55/Lily_Bianfu_Canadian_National_Quidditch_Team_Quidditch_Champions.png,['Beater for the Canadian National Quidditch team'],,Canadian,[],Tan,['Beater for the Canadian National Quidditch team'],[],,https://harrypotter.fandom.com/wiki/Lily_Blanfu,bb545ca6-fc13-4bbd-a7cb-a9589b24dd2d,,,,,,,,,,,,,,,,,
,Lily J. Potter (née Evans),Female,,Gryffindor,Doe,Human,Muggle-born,,,,,master,,,,,,characters,lily-potter-i,[],,,"30 January 1960, Cokeworth, Midlands, England, Great Britain","31 October 1981 (aged 21), Godric's Hollow, West Country, England, Great Britain",Bright green,"['Father †', 'Mother †', 'Petunia Dursley (née Evans) (older sister) †', 'James Potter (I) (husband) †', 'Harry Potter (son)', 'Fleamont Potter (father-in-law) †', 'Euphemia Potter (mother-in-law) †', 'Vernon Dursley (brother-in-law)', 'Dudley Dursley (nephew)', 'Ginevra Potter (née Weasley) (daughter-in-law)', 'James Potter (II) (grandson)', 'Albus Potter (grandson)', 'Lily Potter (II) (granddaughter)', 'Evans family', 'Potter family (in-laws/descendants)']",Dark red,,https://static.wikia.nocookie.net/harrypotter/images/5/53/Lily_Potter_%28I%29_DHF2.jpg,[],Widowed (briefly),English,['James Potter (I) (late husband) †'],,['Head Girl'],"[""10¼', Willow, unknown core""]",,https://harrypotter.fandom.com/wiki/Lily_Potter_(I),88f26183-9d45-402c-9ec3-755fce032b60,,,,,,,,,,,,,,,,,
,Lily Luna Potter,Female,,Gryffindor,,Human,Half-blood,,,,,master,,,,,,characters,lily-potter-ii,[],,,"Between 1 September 2007 and 31 August 2008, Great Britain",,,"['Harry Potter (father)', 'Ginevra Potter (née Weasley) (mother)', 'James Potter (II) (older brother)', 'Albus Potter (older brother)', 'William Weasley (maternal uncle)', 'Charles Weasley (maternal uncle)', 'Percy Weasley (maternal uncle)', 'Fred Weasley (maternal uncle) †', 'George Weasley (maternal uncle)', 'Ronald Weasley (maternal uncle)', 'Fleur Weasley (née Delacour) (maternal aunt by marriage)', 'Audrey Weasley (maternal aunt by marriage)', 'Angelina Weasley (née Johnson) (maternal aunt by marriage)', 'Hermione Granger (maternal aunt by marriage)', 'Padma Patil (maternal aunt by marriage in alternate timeline)', 'Victoire Weasley (maternal first cousin)', 'Dominique Weasley (maternal first cousin)', 'Louis Weasley (maternal first cousin)', 'Molly Weasley (II) (maternal first cousin)', 'Lucy Weasley (maternal first cousin)', 'Fred Weasley (II) (maternal first cousin)', 'Roxanne Weasley (maternal first cousin)', 'Rose Granger-Weasley (maternal first cousin)', 'Hugo Granger-Weasley (maternal first cousin)', 'Panju Weasley (maternal first cousin in alternate timeline)', 'James Potter (I) (paternal grandfather) †', 'Lily Potter (I) (née Evans) (paternal grandmother) †', 'Arthur Weasley (maternal grandfather)', 'Molly Weasley (née Prewett) (maternal grandmother)', 'Linfred of Stinchcombe (paternal ancestor) †', 'Ignotus Peverell (paternal ancestor) †', 'Paternal ancestor †', 'Hardwin Potter (paternal ancestor) †', 'Iolanthe Potter (née Peverell) (paternal ancestor) †', 'Charlus Potter (possible paternal relative) †', 'Possible paternal relative †', 'Potter family (paternal family)', 'Weasley family (maternal family)']",Red,,https://static.wikia.nocookie.net/harrypotter/images/e/e6/Lily_L._Potter.jpg,[],Single,English,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Lily_Potter_(II),d5515f1d-20ec-475f-9b7d-9cc67ca9ee07,,,,,,,,,,,,,,,,,
,Lily Moon,Female,,"Gryffindor, Hufflepuff, or Slytherin",,Human,,,,,,master,,,,,,characters,lily-moon,[],,,Between 1 September 1979 and 31 August 1980,,,"['Dennis Moon (possible relative)', 'Gladwin Moon (possible relative)', 'Leonard Spencer-Moon (possible relative)', 'Moon family']",,,,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Lily_Moon,f127eb06-f857-4012-a00c-417fa821f3fa,,,,,,,,,,,,,,,,,
,Lima Carneiro,,,,,Human,Muggle,,,,,master,,,,,,characters,lima-carneiro,[],,,Before 1926,,,[],,,,['Perfumer'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lima_Carneiro,98e7fd1c-5c1f-484c-a187-623dc64f8218,,,,,,,,,,,,,,,,,
,Limebert,Male,,,,Human,,,,,,master,,,,,,characters,limebert,[],,,,In or before 1992,,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/b/bc/Limebert.jpg,['Headmaster of Hogwarts School'],,British or Irish,[],White,"['Professor', 'Headmaster']",[],,https://harrypotter.fandom.com/wiki/Limebert,d30451c9-e259-4a49-9906-ec8d81e74c80,,,,,,,,,,,,,,,,,
,Lim Po,Male,,,,Human,,,,,,master,,,,,,characters,lim-po,[],,,,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/c/c5/LimPoWanted.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lim_Po,073cc95e-88d2-49f7-ad5c-0b647a2a9499,,,,,,,,,,,,,,,,,
,Limus Filhous,Male,,,,Human,,,,,,master,,,,,,characters,limus-filhous,[],,,,,,[],,,,['Reporter and columnist for the Daily Prophet'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Limus_Filhous,351b741a-2301-4286-b0ce-d8e592e54a7d,,,,,,,,,,,,,,,,,
,Lina Tande,Female,,Hufflepuff,,Human,,,,,,master,,,,,,characters,lina-tande,[],,,31 August 1982 or earlier,,,"['Sujita Tande (possibly)', 'Tande family']",Brown,,https://static.wikia.nocookie.net/harrypotter/images/8/87/Lina_Tande_HBP_PSP.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Lina_Tande,dd1ed40c-9c3b-465c-9b66-7953c9935825,,,,,,,,,,,,,,,,,
,Linda Chaddesley,Female,,Hufflepuff,,Human,,,,,,master,,,,,,characters,linda-chaddesley,[],,,31 August 1982 or earlier,,Green,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/3/3a/Linda_Chaddesley.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Linda_Chaddesley,d90dee1b-1e06-4dde-8504-87d61cbf7000,,,,,,,,,,,,,,,,,
,Linderina Crane,Female,,,,Human,,,,,,master,,,,,,characters,linderina-crane,[],,Failing to stop NOTME,Between 1 September 1976 and 31 August 1977,,Green,"['Walter Crane (possibly)', 'Lucy Crane (possibly)']",Red,,https://static.wikia.nocookie.net/harrypotter/images/4/42/Linderina_Crane_3_MA.png,['Investigator for the Improper Use of Magic Office'],,British or Irish,[],Light,['Lead investigator'],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Linderina_Crane,3cc4e0e9-f164-4bb2-a319-203c1cde6373,,,,,,,,,,,,,,,,,
,Lindiwe Ndlovu,Female,,,,Human,,,,,,master,,,,,,characters,lindiwe-ndlovu,[],,,,,,[],Dark,,,['Seeker for the South African National Quidditch team'],,South African,[],Dark,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Lindiwe_Ndlovu,1f567da7-d4cb-4f8d-9060-957938a5678c,,,,,,,,,,,,,,,,,
,Linfred of Stinchcombe,Male,,,,Human,,,,,,master,,,,,,characters,linfred-of-stinchcombe,['The Potterer'],,,"12th centuryStinchcombe, England, Great Britain (presumably)",Before 31 October 1981,,"['Hardwin Potter (son) †', 'Six children †', 'Iolanthe Potter (née Peverell) (daughter-in-law) †', 'At least one grandchild †', 'Ralston Potter (descendant) †', 'Abraham Potter (descendant) †', 'Descendant †', 'Henry Potter (descendant) †', 'Fleamont Potter (descendant) †', 'James Potter (I) (descendant) †', 'Harry Potter (descendant)', 'James Sirius Potter (descendant)', 'Albus Potter (descendant)', 'Lily L. Potter (descendant)', 'Charlus Potter (possible descendant) †', 'Possible descendant †', 'Potter family (descendants)']",,,https://static.wikia.nocookie.net/harrypotter/images/a/aa/Linfred_de_Stinchcombe.png,['Potioneer'],,English,[],,[],[],,https://harrypotter.fandom.com/wiki/Linfred_of_Stinchcombe,0bcd8e06-b37f-4bfe-a575-383ec8336f35,,,,,,,,,,,,,,,,,
,Lisa,Female,,,,Human,,,,,,master,,,,,,characters,lisa,[],,,,,,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/4/4f/Lisa_HM.png,[],,American,['Ex-boyfriend'],White,[],[],,https://harrypotter.fandom.com/wiki/Lisa,db508b90-e3fa-4986-8000-73c44af6659f,,,,,,,,,,,,,,,,,
,Lisa Cullen,Female,,Gryffindor,,Human,,,,,,master,,,,,,characters,lisa-cullen,[],,,31 August 1982 or earlier,,Grey,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/5/5a/Lisa_Cullen.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Lisa_Cullen,8eeff0b4-4abd-46fa-b27f-b61131a67c44,,,,,,,,,,,,,,,,,
,Lisa del Giocondo,Female,,,,Human,,,,,,master,,,,,,characters,mona-lisa,['Mona Lisa'],,,,Before 1991,Dark,[],Dark,,https://static.wikia.nocookie.net/harrypotter/images/9/9f/MonaLisaCOS.jpg,[],,Italian (presumably),[],White,[],[],,https://harrypotter.fandom.com/wiki/Mona_Lisa,1d36fa74-f323-42db-b5a6-4ea4fc37ca7d,,,,,,,,,,,,,,,,,
,Lisa's ex-boyfriend,Male,,,,Human,,,,,,master,,,,,,characters,lisa-s-ex-boyfriend,[],,,,,,[],Blond,,https://static.wikia.nocookie.net/harrypotter/images/c/c2/Lisa%27s_Ex-Boyfriend.png,[],,American,['Lisa (ex-girlfriend)'],White,[],[],,https://harrypotter.fandom.com/wiki/Lisa's_ex-boyfriend,48a1a4d2-6a9a-4c89-bd58-d93a46bb7e14,,,,,,,,,,,,,,,,,
,Lisa Smith,Female,,,,Human,Muggle,,,,,master,,,,,,characters,lisa-smith,[],,,,,,[],,,,[],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Lisa_Smith,623270eb-2eb5-4c69-978a-e40cb463f570,,,,,,,,,,,,,,,,,
,Lisa Turpin,Female,,Ravenclaw,,Human,,,,,,master,,,,,,characters,lisa-turpin,[],,,Between 1 September 1979 and 31 August 1980,,,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/f/fd/Lisa_Turpin_LEGO.jpg,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Lisa_Turpin,82e90a75-e27a-45e0-9269-bb9968245e42,,,,,,,,,,,,,,,,,
,Lisbeth Scintilla,Female,,,,Human,,,,,,master,,,,,,characters,lisbeth-scintilla,[],,,,,,[],,,,['Novelist'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lisbeth_Scintilla,2976ac88-6b35-457a-83ec-eb957d98a2e9,,,,,,,,,,,,,,,,,
,Lisette de Lapin,Female,,,,Human,,,,,,master,,,,,,characters,lisette-de-lapin,[],White rabbit (possibly),,c. 14th century,,,[],,,,"[""Courtier/King's Advisor (possibly)""]",,French,[],,[],[],,https://harrypotter.fandom.com/wiki/Lisette_de_Lapin,242bb09f-8a9f-493b-b45b-dd8ebe11eb96,,,,,,,,,,,,,,,,,
,Little Hangleton boys,Males,,,,Human,Muggles,,,,,master,,,,,,characters,little-hangleton-boys,[],,,c. 1990s,,,"['Parents', 'Grandparents']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Little_Hangleton_boys,67803dc5-d134-4cb8-9370-6c89d3b73dfd,,,,,,,,,,,,,,,,,
,Little Whinging milkman,Male,,,,Human,Muggle,,,,,master,,,,,,characters,little-whinging-milkman,[],,,,,,[],,,,['Milkman'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Little_Whinging_milkman,f61274eb-f34d-4309-815f-891ac1775024,,,,,,,,,,,,,,,,,
,Little Whinging postman,Male,,,,Human,Muggle,,,,,master,,,,,,characters,little-whinging-postman,[],,,,,,[],,,,['Postman'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Little_Whinging_postman,a9b6f5ab-8b18-46c2-8c0e-8493179caffe,,,,,,,,,,,,,,,,,
,Liu Tao,Male,,,,Human,,,,,,master,,,,,,characters,liu-tao,[],,,Before 1932,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/0/0f/Liu_Tao_SODM.png,['Chinese Minister for Magic'],,Chinese,[],,['Minister for Magic'],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Liu_Tao,538a14cc-e4ab-4392-a722-bc24130e78e7,,,,,,,,,,,,,,,,,
,Liu Tao's supporter,Male,,,,Human,,,,,,master,,,,,,characters,liu-tao-s-supporter,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Liu_Tao's_supporter,049cdc60-f13d-4c2e-9fde-29979343e970,,,,,,,,,,,,,,,,,
,Livius,Male,,,,Human,,,,,,master,,,,,,characters,livius,[],,,,,,[],,,,[],,,[],,[],"['Unknown wand', 'Elder, thestral tail hair core (possibly)']",,https://harrypotter.fandom.com/wiki/Livius,766b8236-7c89-4bf0-b3a2-5926718334ef,,,,,,,,,,,,,,,,,
,Liza Cherks,Female,,Gryffindor,,Human,,,,,,master,,,,,,characters,liza-cherks,[],,,1970s or later,,,[],,,,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Liza_Cherks,0ff32788-4fc4-4485-b99d-67557df35383,,,,,,,,,,,,,,,,,
,Liza Loonifellow,Female,,Hufflepuff,,Human,,,,,,master,,,,,,characters,liza-loonifellow,[],,,,,Light Brown,[],Blonde,,https://static.wikia.nocookie.net/harrypotter/images/e/ea/Liza_Loonifellow_MA.png,[],,British or Irish,[],White,[],[],,https://harrypotter.fandom.com/wiki/Liza_Loonifellow,aaea1f79-c299-4e26-8df5-c9477c47fed9,,,,,,,,,,,,,,,,,
,Liz Tuttle,Female,,Slytherin,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,liz-tuttle,"['Lizard', 'Coach Tuttle']",,,Between 1 September 1972 and 31 August 1973,,Light brown,"['Mother', 'Lana Tuttle (older sister)', 'Grandmother', 'Grandfather', 'Tuttle family']",Dark brown,,https://static.wikia.nocookie.net/harrypotter/images/d/d7/Liz_Tuttle_HM8.png,"['Magizoologist', 'Employee of the Department for the Regulation and Control of Magical Creatures']",,British or Irish,['Lenny Pindlebrook'],Dark,[],[],,https://harrypotter.fandom.com/wiki/Liz_Tuttle,ec97aad9-cf1f-4bc3-89da-ed6b87400843,,,,,,,,,,,,,,,,,
,Liz Tuttle's grandfather,Male,,,,Human,,,,,,master,,,,,,characters,liz-tuttle-s-maternal-grandfather,[],,,Before 1973,,,"['Wife', 'Daughter', 'Liz Tuttle (granddaughter)', 'Lana Tuttle (granddaughter)']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Liz_Tuttle's_maternal_grandfather,cf4c19b8-2cfa-4374-be38-4e8af509c8b0,,,,,,,,,,,,,,,,,
,Liz Tuttle's grandmother,Female,,,,Human,,,,,,master,,,,,,characters,liz-tuttle-s-maternal-grandmother,[],,,Before 1973,,,"['Husband', 'Daughter', 'Liz Tuttle (granddaughter)', 'Lana Tuttle (granddaughter)']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Liz_Tuttle's_maternal_grandmother,73a86591-5e71-4ac0-a8d2-43ce64406875,,,,,,,,,,,,,,,,,
,L. Lebas,Female,,,,Human,,,,,,master,,,,,,characters,l-lebas,[],,,Before the 1920s,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/b/b5/L_Lebas.png,['Professor'],,French,[],,[],[],,https://harrypotter.fandom.com/wiki/L._Lebas,a6e6a774-f93c-46d1-9ad8-318a61a5854e,,,,,,,,,,,,,,,,,
,Loch Ness Monster,,,,,Kelpie,,,,,,master,,,,,,characters,loch-ness-monster,['Nessie'],,,,,,[],,100 feet or less,https://static.wikia.nocookie.net/harrypotter/images/9/96/Loch_Ness_Kelpie.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Loch_Ness_Monster,ddec0650-0a21-4514-aa53-cd84700e86fa,,,,,,,,,,,,,,,,,
,Lodgok,Male,,,,Goblin,,,,,,master,,,,,,characters,lodgok,[],,,,"1891, Coastal Mine, Marunweem, Highlands, Scotland, Great Britain",Black,"['Ranrok (older brother) †', 'Bragbor (ancestor) †', 'Family']",Grey,,https://static.wikia.nocookie.net/harrypotter/images/9/9d/Lodgok_-_HL.png,['Metal trader (formerly)'],,,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Lodgok,126ed50e-6819-4400-90fe-def4cbe7f411,,,,,,,,,,,,,,,,,
,Loen,Male,,,,Human,,,,,,master,,,,,,characters,loen,[],,,19th century or earlier,,,"['Harriet (sister)', 'Leana (wife)', 'Children']",,,,[],Married,,['Leana (wife)'],,[],[],,https://harrypotter.fandom.com/wiki/Loen,f22436fc-3227-454b-a58c-aec562e5ba29,,,,,,,,,,,,,,,,,
,Loen and Leana's children,,,,,Humans,,,,,,master,,,,,,characters,loen-and-leana-s-children,[],,,19th century or earlier,,,"['Loen (father)', 'Leana (mother)', 'Harriet (aunt)']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Loen_and_Leana's_children,e5b1df98-be33-4c90-a004-5ae0050a0b2b,,,,,,,,,,,,,,,,,
,Löic Lechauve,Male,,,,Human,,,,,,master,,,,,,characters,loic-lechauve,[],,,Before the 1920s,,,[],,,,['Toupee manufacturer'],,French,[],,['Sïeur'],[],,https://harrypotter.fandom.com/wiki/Löic_Lechauve,f34842da-a964-4637-9b5a-ad80de409094,,,,,,,,,,,,,,,,,
,Lolly,Female,,,,House-elf,,,,,,master,,,,,,characters,lolly,[],,,Before 1890,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lolly,8ccc844e-bf4b-48db-8beb-07dd9b746112,,,,,,,,,,,,,,,,,
,Lomelia Prounce,Female,,,,Human,,,,,,master,,,,,,characters,lomelia-prounce,[],,,Prior to the 1989–1990 school year,,,[],,,,['Author'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lomelia_Prounce,035e6a2e-08a8-4627-be4f-52314b43a550,,,,,,,,,,,,,,,,,
,Long Shouren,Male,,,Dragon,Human,Pure-blood,,,,,master,,,,,,characters,long-shouren,[],,,,,Brown,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/d/d9/Long_Shouren.jpeg,"['Poacher (formerly)', 'Dragonologist']",,Chinese,[],Light,[],"[""12', Ginkgo, dragon heartstring""]",,https://harrypotter.fandom.com/wiki/Long_Shouren,807fce18-0cde-4908-991c-f4dd26916f7a,,,,,,,,,,,,,,,,,
,Loony Nonby,Male,,,,Human,,,,,,master,,,,,,characters,loony-nonby,[],,,,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/b/b0/Loony_Nonby_v.s._Cornish_Pixie.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Loony_Nonby,99e40789-9d32-42f7-b99e-6c923736bcbb,,,,,,,,,,,,,,,,,
,Lorcan d'Eath,Male,,,,Part-human/part-vampire,Half-breed (part-vampire),,,,,master,,,,,,characters,lorcan-d-eath,[],,,1964,,Grey,[],Grey,,https://static.wikia.nocookie.net/harrypotter/images/d/d7/LorcanDEath.png,['Singer'],,,[],White,[],[],,https://harrypotter.fandom.com/wiki/Lorcan_d'Eath,22dafc6e-63bb-4fc8-b010-dd821e933bfb,,,,,,,,,,,,,,,,,
,Lorcan McLaird,Male,,Ravenclaw,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,lorcan-mclaird,[],,,Before 31 August 1906,,,[],,,,['Minister for Magic (1923–1925)'],,British or Irish,[],,['Minister for Magic'],[],,https://harrypotter.fandom.com/wiki/Lorcan_McLaird,fe3ee6bb-bc52-4fa4-ba9a-92436ce5eaa4,,,,,,,,,,,,,,,,,
,Lorcan Scamander,Male,,,,Human,"Pure-blood, half-blood, or Squib",,,,,master,,,,,,characters,lorcan-scamander,[],,,Between 2008 and 2014,,,"['Rolf Scamander (father)', 'Luna Scamander (née Lovegood) (mother)', 'Lysander Scamander (twin brother)', 'Xenophilius Lovegood (maternal grandfather)', 'Pandora Lovegood (maternal grandmother) †', 'Scamander family', 'Lovegood family (maternal family)']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lorcan_Scamander,e8c396d9-3f25-48ff-ac65-0842e7cd6133,,,,,,,,,,,,,,,,,
,Lordana F.,Female,,,,Human,,,,,,master,,,,,,characters,lordana-f,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lordana_F.,08a7eeb2-87e9-46c1-bc7f-36a2949a613d,,,,,,,,,,,,,,,,,
,Lord Byron,Male,,,,Human,,,,,,master,,,,,,characters,lord-byron,[],,,"22 January 1788, London, England","19 April 1824 (aged 36), Missolonghi, Aetolia-Acarnania, Ottoman Empire",,[],,,,['Writer'],Married,,[],,"['Baron', 'Lord']",[],,https://harrypotter.fandom.com/wiki/Lord_Byron,d5b8f66c-4d45-4daf-9f24-07dd4df8f1fd,,,,,,,,,,,,,,,,,
,Lord Draben,Male,,,,"Human (formerly), Ghost",,,,,,master,,,,,,characters,lord-draben,['Ghost of the Cavalier'],,,1600s,17th century or later,,[],Blond,,https://static.wikia.nocookie.net/harrypotter/images/6/64/Cavalier.jpg,[],,British,[],Pale,['Lord'],[],,https://harrypotter.fandom.com/wiki/Lord_Draben,3a499ad7-85cb-453e-a195-ba43caaa93c9,,,,,,,,,,,,,,,,,
,Lord North,Male,,,,Human,Muggle,,,,,master,,,,,,characters,lord-north,[],,,13 April 1732,5 August 1792,,[],,,,['Prime Minister of Great Britain (1770–1782)'],,British,[],,"['Lord', 'Earl of Guilford', 'Prime Minister']",[],,https://harrypotter.fandom.com/wiki/Lord_North,d321cc3b-d38c-4703-bc15-99aeeba85df4,,,,,,,,,,,,,,,,,
,Lord of the Manor,Male,,,,"Human (formerly), Inferius",,,,,,master,,,,,,characters,lord-of-the-manor,[],,,,Before 1890,Blue (as an Inferius),[],,,https://static.wikia.nocookie.net/harrypotter/images/d/dc/Lord_of_the_Manor_HL.png,[],,British,[],,['Lord'],[],,https://harrypotter.fandom.com/wiki/Lord_of_the_Manor,057fab19-2583-49ee-9b99-ea75e8f5737a,,,,,,,,,,,,,,,,,
,Lord of the Shore,Male,,,,Graphorn,,,,,,master,,,,,,characters,lord-of-the-shore,[],,,Pre-1891,Pre-1927,"Red, orange, and yellow",['A long dynasty of Graphorns'],,,https://static.wikia.nocookie.net/harrypotter/images/9/94/Lord_of_the_Shore_HL.png,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Lord_of_the_Shore,53efff8b-adda-4278-8d64-a2a9949872fa,,,,,,,,,,,,,,,,,
,Lord Palmerston,Male,,,,Human,Muggle,,,,,master,,,,,,characters,lord-palmerston,[],,,20 October 1784,18 October 1865,,['Emily Lamb (wife)'],,,,"['Prime Minister of United Kingdom (1855–1858, 1859–1865)']",,British,[],,['Prime Minister'],[],,https://harrypotter.fandom.com/wiki/Lord_Palmerston,ebd3a560-43aa-436f-8aab-cf5ff336ccc4,,,,,,,,,,,,,,,,,
,Lorelei,Female,,,,Niffler,,,,,,master,,,,,,characters,lorelei,[],,,,,Black,[],,,https://static.wikia.nocookie.net/harrypotter/images/d/d0/Lorelei.png,[],,,[],Brown and white,[],[],,https://harrypotter.fandom.com/wiki/Lorelei,22a9f326-c13d-4aed-afcb-ee63e4821fe9,,,,,,,,,,,,,,,,,
,Loretta Cornhill,Female,,Ravenclaw,,Human,,,,,,master,,,,,,characters,loretta-cornhill,[],,,on or before 31 August 1982,,Brown,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/a/ac/Loretta_Cornhill.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Loretta_Cornhill,94cd6f79-099b-4739-8d2a-5188034aa997,,,,,,,,,,,,,,,,,
,Loretta Fieldwake,Female,,,,Human,,,,,,master,,,,,,characters,loretta-fieldwake-criminal,[],,,,,,"['Franciscus Fieldwake (possibly)', 'Fieldwake family']",,,https://static.wikia.nocookie.net/harrypotter/images/8/89/Loretta_Fieldwake.jpg,[],,American,[],,[],[],,https://harrypotter.fandom.com/wiki/Loretta_Fieldwake_(criminal),cef9c037-c37a-4ca2-941e-c01a038775c3,,,,,,,,,,,,,,,,,
